2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099
#ncov_fut : number of covariates 
42
###########################################################
#  | mn_Hind
#  | cesm_rcp45
#  | gfdl_rcp45
#  | miroc_rcp45
#  | cesm_rcp85
#  | gfdl_rcp85
#  | miroc_rcp85
#  | cesm_ssp126
#  | gfdl_ssp126
#  | miroc_ssp126
#  | cesm_ssp585
-1.407383 3.271158 2.33514 -2.043308 3.731348 -0.1393052 -0.2397655 10.56806 -2.150093 3.346659 -1.425943 -1.22232 -1.948851 -0.7523357 3.396414 -2.485247 3.981525 7.536477 0.4136437 -3.754839 15.9665 -0.3028317 -2.954904 -2.412514 -1.909937 -0.132929 -1.611266 -2.141321 9.822882 -0.9532711 -2.211502 -3.020836 0.5894033 3.217445 -2.503508 -1.587204 -0.4925976 11.90175 0.1769946 -2.183952 8.085149 0.8922655 -0.03008327 -0.5592042 1.252062 -1.634888 -2.005837 -2.851008 -1.173076 -0.9344916 -0.9896629 -3.238514 4.949356 1.586214 3.322917 -2.345775 0.2249216 -2.842282 -2.215615 8.889808 -2.332585 -0.4764059 -1.710126 0.9802388 -0.3817618 -0.1364942 -1.728484 -1.545829 -0.1601217 1.358159 -0.9407365 -1.950196 -0.5617107 0.3127594 -2.847171 6.419755
0.7738975 -2.981968 -1.264663 -1.850876 -0.5162859 -0.6657279 -2.960269 0.3049617 4.559801 -2.327237 0.7199809 -0.4695018 -2.44898 -2.216242 -0.945299 -2.249017 -2.45222 -2.34207 -2.854954 -2.938518 -1.870548 -2.762385 -1.747872 -2.097383 -0.2859095 -2.870179 -1.075775 -2.591349 -2.866362 -2.517503 -2.745918 2.935626 -2.932312 -2.251505 -2.617631 -2.126446 -2.6646 -2.969087 -2.76207 -2.849781 -1.482153 -3.224483 -3.132596 -2.865744 -3.205968 -2.599723 -2.841754 -2.27208 -2.872833 -2.949613 -3.047209 -3.085839 -2.644162 -2.961967 -2.428102 -2.743109 -2.952125 -2.487269 -3.091136 -2.491034 -3.335403 -3.039375 -3.347941 -1.514467 -2.766157 -2.637849 -2.862107 -3.234008 -3.287825 -3.193337 -2.428668 -2.364101 -2.693595 -3.208826 -2.994436 -3.301199
-0.4546962 0.02297928 -0.859391 0.6302598 0.06718873 0.564775 -1.922567 0.4865911 0.3383406 0.9052525 -2.61116 -0.5220813 -0.2133953 -1.05153 0.1285358 0.7877364 -0.129066 -0.8829399 -2.122019 -0.2356895 1.329321 1.827135 -1.021165 -1.967983 -0.2083597 -0.6034644 -0.3578899 -0.5816471 0.2238898 -2.483067 -0.8999093 1.187 1.650621 0.1768441 -0.2497002 0.1362346 0.0236974 1.122883 1.940283 -0.3600132 -0.694279 0.01848322 1.670523 0.6834317 -0.6961867 0.1561772 -1.79914 -0.8532951 1.30123 -0.2084727 0.3785096 2.547727 0.5929799 1.061758 1.161746 0.03584658 0.5422339 0.535969 -0.7960604 0.03360513 0.279522 0.7877174 2.412717 -0.6471019 1.470549 2.468359 -0.7980083 2.680088 -0.8239599 2.377385 0.2387419 -0.1879815 0.0004704146 1.043993 -1.164434 -0.1280588
-1.381235 0.4715687 -1.219984 0.2696159 3.669031 -1.778827 -2.775374 -1.644428 4.09905 -2.316799 11.80249 -0.5193075 -1.014943 1.296977 -1.504396 2.570329 -1.530779 -1.264789 3.536838 0.6831113 0.8103063 -1.237908 4.977212 0.8343811 9.254111 6.913662 -1.541248 -1.321413 -1.727682 1.265173 7.280325 -1.121392 -1.862781 -0.8283958 -0.7656357 1.38246 0.1729383 -1.649974 10.31415 5.657658 -1.216646 -1.427597 -1.251976 -0.5598972 -1.903093 -0.08206361 1.353547 -1.27387 -1.666312 -0.2655053 -1.046557 -1.301639 -0.627833 -1.098954 6.961439 1.898791 -0.8687654 3.113061 -1.369425 4.333072 -1.04621 5.96862 -0.8778256 -1.134468 -0.13288 -0.3698094 18.45833 -1.453365 -2.082426 -0.9834012 -1.410656 5.783296 -1.838669 3.792923 -0.807369 2.481215
-3.48529 1.234501 -0.6634539 0.1027166 7.15567 -3.598515 6.099605 -3.148991 -2.336739 4.583325 -2.012881 -3.02468 -2.204349 -3.008488 2.683333 1.183347 6.471029 -3.239807 -1.188368 -2.067012 -1.691545 -2.019356 -3.392466 -3.146601 -3.417569 -1.820395 -2.835116 -2.877238 -3.056757 -3.605334 -3.59424 -2.615796 -3.068534 -3.395021 -2.374287 -3.136866 -3.210746 -2.50738 -3.389187 -0.3026936 -3.142128 -3.426181 -3.172418 -3.197016 -3.158094 -3.592228 -3.281156 -3.473126 -3.281456 -3.030442 -3.019652 -3.158291 -3.249171 -3.101736 -3.193364 -3.383294 -3.631905 -3.526015 -3.097278 -3.54524 -3.604987 -3.503421 -2.934506 -3.120034 -2.368211 -3.143416 -3.525414 -3.46133 -3.683862 -3.552774 -2.326754 -3.579765 -3.085477 -3.188811 -3.416185 -3.661988
0.3384996 -0.6710288 -0.8002164 0.01934458 0.1648972 0.1529417 0.6699725 0.03266162 0.735581 0.1192587 -0.02677373 -0.6202163 0.7468303 -0.4562081 -0.3499161 -0.1989435 -0.2599385 -0.1156141 -0.5084504 0.8210372 -0.2386697 -0.548044 -0.2843831 -0.6033798 -0.5401726 -0.6446278 -0.395261 -0.6180755 -0.2186717 -0.07899113 0.06804569 -0.3652012 1.275259 -0.4948801 -0.5438259 -0.9762123 -0.0885283 -0.2071249 -0.4127265 -0.7219647 0.3019412 0.01157519 -0.7757966 -0.6152106 -0.4905606 -0.5080338 -0.06056132 -0.8841152 -0.01314101 -0.06256046 -0.2927302 0.6012997 -0.3787267 -0.4352171 -0.9937283 -0.8016972 -0.5752238 -1.065959 -0.967432 -1.401191 -0.8823602 -0.946176 -0.476441 -0.9006433 -0.7207439 -0.6982029 -0.8503728 -0.9467871 -0.5847387 -0.8209233 -0.4750364 -0.4626102 -1.436355 -1.060041 -0.9807776 -0.252285
-2.573172 -1.254607 -0.9737466 -2.776215 -2.418477 -2.221732 -1.683397 -0.9251599 -2.881382 -2.478046 -2.544349 -1.713897 -2.153637 -1.869097 -2.175087 -1.807652 -2.549639 -1.672957 -1.409341 -0.9425361 -3.049842 -2.205699 -1.802415 -1.618376 -1.715191 -1.204219 -2.551752 -2.703784 -1.893944 -1.598368 -1.761294 -1.985355 -0.892196 -2.423993 -1.237174 -2.063832 -1.324812 0.07592724 -1.154782 -1.864869 -2.037501 -2.278514 -1.340238 -2.246674 -2.456366 -1.106569 -1.436314 -2.727569 -1.634254 -1.976034 -1.556099 -1.57973 -2.092977 -1.761243 -2.944946 -2.313224 -1.992294 -2.276797 -1.475368 -2.1145 -2.731044 -2.904738 -1.505821 -1.199451 -1.937248 -2.482715 -1.374009 -2.58872 -2.036248 -1.787337 -1.311188 -2.416939 -1.358033 -1.331069 -1.471797 -1.787948
0.7748263 0.3917788 0.1880458 -0.8962192 0.7165355 -0.2432229 -0.3385798 -0.2752217 -0.8386613 1.032721 0.2351862 -0.9866636 -0.1429649 -0.795616 -0.7191724 -1.106497 -1.629533 -0.7755551 2.008894 0.2568928 -0.5929131 -0.2234451 -0.3798697 0.6733001 -0.3564863 -0.5198315 0.1030182 -0.1771315 0.2393521 -0.7916561 -0.6017269 0.6528361 -0.1147227 -0.2043535 0.3038394 0.3117281 0.4799965 -0.5982877 0.226044 -0.08276619 -0.4694217 -1.282485 -0.5378754 0.02613848 -0.3438716 0.11602 -0.8151724 -0.0756656 -0.6346428 0.2074144 -0.1136084 0.2548564 -0.7952388 -0.5143698 0.2272514 0.04605799 -0.232403 -0.3281805 1.080793 0.02811051 -0.2466957 -0.7661281 -0.816504 -1.038008 -0.2382147 -0.2984308 -0.1729306 0.08370857 -0.9041043 -1.412766 0.2938081 -0.1965312 -0.4732754 0.5130247 -0.07464814 -1.068418
0.7420093 -0.4216998 -0.61586 0.3798331 -0.3767283 -0.3863172 0.9467921 -0.09929792 0.6613061 0.3798454 0.05599318 0.1863075 -0.170168 0.5033177 -0.3355209 -0.03824614 -0.564267 0.5340998 0.01326908 -0.2112953 0.4250802 -0.1708478 -0.6133625 -0.002066086 0.2954455 0.5144016 -0.6263873 -0.2826618 0.598631 -0.4620613 -1.062754 0.2982817 -0.7360558 0.1435361 -0.88478 -0.786228 -0.8140294 -0.9396395 -0.5255307 -1.116515 -0.9387266 -0.216739 -0.6766572 -0.7318762 -0.573494 -0.1528132 -0.3180251 -1.131786 -1.117188 -0.1889802 -0.5618982 -1.02121 -1.420686 -0.6281857 -0.6102923 -0.8682028 -0.3334149 -0.8193167 -0.8698197 -0.687177 -0.5347441 -0.7751508 -1.212731 -1.33688 -1.010933 -0.9216906 -0.8764062 -1.040994 -1.145664 -0.9009252 -0.9291433 -1.349009 -0.7960425 -0.6405194 -0.5980457 -0.9875608
-2.385485 -1.348965 3.475206 -1.926835 -2.244971 -1.479842 -1.640544 -1.512546 -1.4386 -1.502833 -2.684553 -2.81971 -1.553071 0.8345007 -0.9233478 -1.713653 -1.543055 -2.425569 -1.456213 -1.31155 -1.785038 -1.449832 -2.418357 -2.667685 -0.1239734 2.268553 -1.107758 -1.162026 -1.545742 -2.244013 -1.517044 -1.65245 -2.249251 -2.397563 -2.004515 -1.472837 -1.55512 -1.357075 -0.9012608 -2.373216 -1.462554 -1.201242 -1.267071 -1.446059 -0.939322 -1.457237 -2.112599 -0.5742947 -1.131335 -1.674623 -1.391834 -1.360324 0.1428374 -1.563974 -1.465509 -1.144161 -0.7753198 -1.197318 -1.571235 -0.4490868 -1.078185 -1.015701 -1.720177 -0.4696773 -0.2992805 -1.444508 -0.4336215 -1.529405 -0.8802894 -1.50194 -0.2325291 -1.025975 -0.7842253 -1.849572 -1.894865 -1.5285
-0.03950236 0.9109309 0.3422738 -0.1542205 -0.5114091 -0.4312241 -0.1463268 -0.4968715 -0.003873816 -0.7809826 -0.4946806 -0.830248 -0.5926962 -0.7535322 0.3479403 1.025111 0.03633411 -0.607038 -0.3712158 0.1415987 -0.4953009 0.2575233 -0.5321805 -0.1939583 0.5438047 0.9312607 -0.1284987 -0.08916908 0.9098391 0.9849347 0.01681053 -0.2258344 -0.6422431 -0.2108055 0.08265126 -0.1245326 0.03087648 -0.3218762 0.03651153 0.8222133 0.9737526 1.119569 0.4064276 0.4063488 0.05990303 0.7537264 1.250436 1.045444 -0.2407695 0.9217683 0.03278637 2.085527 2.266546 1.533173 -0.2578235 0.1784196 1.391805 0.7574954 0.5397855 -0.5475363 -0.2267739 0.4293915 0.5238908 -0.176778 0.8931714 1.460434 1.100582 -0.2272901 0.8911743 1.291973 0.9234239 -0.04009866 -0.01771187 0.6180628 -0.1714591 -0.2532731
#  Winter_oxygen_bottom5m : Winter_oxygen_bottom5m
0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513 0.7545513
-1.676313 0.2661344 -1.340458 -2.069408 0.7283446 1.785384 1.100225 1.65429 0.861872 1.031581 -1.484269 -3.695907 -4.50317 -3.87928 1.644992 1.488801 0.1698775 1.368109 1.27321 1.074314 -2.564394 -0.8654596 1.380289 1.158958 0.6833039 1.366903 1.597905 2.070572 -0.1561487 -0.08531904 -2.287519 -0.4007831 1.036127 1.827215 0.9891319 0.3090836 1.326365 -0.301366 -1.089042 1.200341 0.04053115 -3.274759 -1.093109 0.3754266 -0.9597531 0.6661612 1.55028 1.959627 1.801026 1.228897 -0.348511 -0.5597957 0.2559876 1.666339 2.024339 -2.027556 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653 0.2341653
-0.307955 0.1652434 0.832116 1.15437 0.0580636 0.6933305 0.8354142 -1.812046 0.29969 -0.6366866 -1.246949 -0.6198283 0.8681335 0.3193841 -1.154918 0.2646433 -0.6638705 -0.4839576 -0.231561 0.9210318 -4.35057 -2.258455 1.197949 0.3564149 1.507121 0.8768341 1.33093 -0.7024923 0.3011678 0.4080574 1.475678 1.734181 0.9357073 -0.8595964 0.1584757 -1.055365 0.9381752 0.04478443 -0.6648788 0.6592373 -0.1583931 -0.9802432 0.1882672 0.003424948 0.7755647 0.4655088 -0.08790564 0.2777474 0.04658525 -0.9111015 0.653016 1.453803 -0.6145939 -0.9976609 -0.1973139 0.9982661 0.6188809 1.459536 0.7406051 -4.192911 -0.8506709 -1.566664 0.02831151 1.09589 1.071515 0.3130269 1.463944 0.5151465 1.07347 1.268526 0.6580666 0.1262182 0.4832807 0.3203239 -1.470046 -2.472051
2.158047 6.764487 2.470383 1.378683 3.288869 0.1861609 5.792402 2.887641 -3.047946 4.026896 0.01660046 1.625679 5.123104 3.609669 3.270222 2.161631 -0.3605105 0.4781507 5.701571 -0.07119157 -0.6088963 4.166576 2.877391 1.8312 -1.357342 3.56338 0.7178971 2.664888 3.880898 1.555429 1.005021 -0.7708289 1.944617 0.1643485 2.454608 3.140105 5.157972 5.184692 5.805962 4.540933 3.165666 3.21223 5.395932 1.4812 1.565151 5.315337 4.312041 0.6216756 0.9617161 1.050838 3.579228 2.480116 -3.585428 1.463584 3.797324 4.318413 2.020962 4.010534 5.780674 4.69684 5.444322 3.06303 4.816749 0.1406424 3.198612 5.513972 0.6146294 4.217627 3.981629 2.994537 3.455004 1.466675 5.25378 3.583464 1.98532 4.793424
-2.169589 -0.147212 0.3840869 0.007392128 -0.09619639 -0.9491916 1.384993 -0.8443247 -4.875115 1.13747 0.3943498 -6.777553 -3.662391 -0.6739098 0.8245268 -0.6135718 0.5872993 -0.07924869 0.3529544 0.8328677 0.4208819 0.4635959 0.258251 -0.3129081 -1.649484 -0.7763863 0.1520287 -0.3223777 0.6390972 -0.6198542 -4.753487 -1.951652 -1.204083 0.4056356 -0.2919142 -0.7746437 0.4026243 -0.8115564 -0.3843146 0.1305571 -1.36236 -0.2720313 -0.4146658 -1.783361 -1.223565 -0.8138769 0.06918807 -0.3771642 -0.5208502 -0.5060195 -2.279521 -3.882784 0.4292735 -0.5932909 -0.7399689 -0.7474617 -1.475688 -0.9776715 -1.922248 -0.4557479 -1.319528 -1.372838 -1.205687 -0.2153294 -1.912341 -0.2839612 -0.8292189 -1.610306 -1.495324 -0.6449839 -0.9481068 -1.824343 -1.082016 -1.352235 -0.8940979 -2.957408
0.5924322 0.4663572 0.1804919 0.3569469 -1.801976 0.2434257 0.9204531 1.134551 0.9875265 1.808397 -1.500821 0.2992296 1.925702 1.217613 0.7549942 -1.4699 0.7578122 0.8313271 -1.138214 0.2279199 0.2508514 0.9385616 0.2489994 1.078384 -0.5709879 0.09831082 -0.02180896 0.3972972 0.6785674 0.4720881 -1.145597 -0.06357786 0.7131182 0.4580383 0.9995602 0.5495646 0.5010317 1.191523 -0.9899452 -1.2038 0.3456738 1.82381 -0.6113274 0.4636182 0.3353302 -0.0451251 0.2313739 0.5436226 0.1408856 0.1202392 -0.07929948 0.3769806 0.1193232 0.4043808 -0.8853679 -0.1026726 0.2834878 -0.2766416 0.499893 0.391255 0.6237713 -0.08327302 -0.4910783 0.6262609 0.8978527 -0.1999272 -1.103114 0.09041989 0.03411291 0.2160789 0.3776822 -0.4104588 -0.4023209 -0.8597814 0.7121533 0.479387
2.329972 -2.700187 -0.3869657 -0.7967812 -1.073569 4.343554 -0.8626641 1.833509 3.61787 -0.1732226 0.1362205 -0.09078786 0.4276839 4.25471 2.716471 -0.2212047 -2.497937 3.212724 2.860409 2.51781 1.768109 1.450729 1.245034 2.049367 3.631968 3.246801 3.288694 1.909958 3.24553 4.692328 2.908976 5.196535 0.5170219 3.355167 2.31892 3.571011 3.058412 3.501371 2.661078 -2.586449 1.636346 0.1056941 2.568001 4.431011 2.931386 3.59296 2.519138 5.149086 4.696888 1.980467 1.771809 4.991341 5.386503 2.113195 3.467256 2.608936 3.892312 1.098783 4.935435 3.953367 3.863188 0.396678 2.934123 2.543112 3.250367 2.089988 2.108224 1.100027 2.855382 2.505724 2.077641 2.978376 1.041794 -0.8090927 -0.414128 2.048814
0.6857588 -0.08816414 0.4584349 0.5235333 0.8998018 0.7130022 1.016981 0.669793 0.3581473 1.17422 0.8396132 0.7558556 0.7568446 -0.460944 0.6367252 0.7518895 0.2919503 -0.2958351 -0.08442539 0.7315206 -0.3717037 -0.0430645 -0.2687112 -0.1002741 0.4265787 0.1193867 -0.8837869 -0.4692233 0.7155097 1.385185 -0.04523272 0.559429 0.5656714 -1.170499 -0.3340459 -0.2801762 0.06165105 0.4440392 0.1308329 -0.6442347 -0.2847252 0.7173344 -0.2546396 -0.09572132 0.002599752 0.1071293 0.3563264 -0.01640452 1.091538 0.3192036 0.4412091 0.6357208 -0.04138705 -0.4214974 0.2687243 0.698585 0.1141001 -0.2365097 -0.5783342 -0.5272839 0.4380405 0.09114977 0.4402045 -0.6415942 0.109424 -0.2516819 0.07098265 -0.07698288 -0.02394191 -0.9535462 -1.413034 -0.2686704 -0.6625008 -0.2063598 -0.6168343 -0.8672503
-1.3464 -2.551472 -0.5124861 2.584155 0.4102758 1.165686 2.932203 3.272916 3.166989 2.631354 2.717198 3.334912 2.467886 1.363925 1.909212 3.64811 2.428052 1.422426 2.821642 3.588518 3.143187 0.5857386 2.855133 4.056359 3.641065 3.948431 3.963196 3.293386 3.190906 3.925856 3.788574 3.458945 3.487564 3.570033 0.9251046 2.457617 3.587414 1.558599 3.651073 3.394148 2.099777 0.9295008 2.399261 2.809836 3.834125 2.270239 2.652891 3.215267 1.830483 2.963144 2.112796 3.745947 3.283148 2.218967 0.9971572 2.941925 2.052646 3.517249 3.802235 3.788562 3.894199 1.848476 1.312296 2.958733 2.804817 3.372276 3.044724 4.229352 2.586269 0.1559955 3.617529 3.437431 3.068307 2.220328 4.01536 4.379556
-1.977906 -0.3298258 0.6788873 0.3510396 -1.739739 -2.298306 0.4461848 0.7769357 0.9165698 -1.259846 -0.3270181 1.884143 0.3818872 1.198328 0.4421174 0.5150384 -0.301411 1.281762 0.05378065 0.783283 0.851149 -0.8954608 0.4600348 0.6353433 1.537778 -0.1805353 -0.04117582 -1.264115 0.6587484 1.552974 0.6816094 0.07384953 1.940376 1.105503 0.1462822 1.050249 1.95156 1.545597 1.559846 0.6957071 1.968839 1.797465 1.101638 0.2488984 1.733 0.7232527 -0.07710805 -0.1073054 1.786324 0.2734938 -0.1130468 0.1057088 1.262511 1.171748 0.6900557 -0.03858095 1.600563 0.4078094 0.2197684 1.674044 1.68466 0.6080239 0.1535606 -0.03468541 1.764128 1.745873 -0.03859154 0.7375777 0.8343971 1.173809 -0.1906995 -0.2791076 0.3564599 0.1404171 0.8018506 0.5476399
0.5479977 0.0361105 -0.2736615 0.1858893 0.3256007 -0.289615 1.385755 0.6320265 0.1239106 0.3124178 0.6890452 0.5925306 -0.501687 0.6377611 -0.5157434 -0.09689714 -0.7232843 0.06401103 0.02765408 0.1671548 -0.4629504 -0.6767121 -1.236428 0.5252162 0.4624678 0.2873352 -0.1611075 -0.331517 -0.2117426 0.03986828 -0.5084401 -0.3679843 -1.025716 -0.4356169 -0.4304725 -0.2765388 -0.2135659 -1.048836 -0.8712892 -0.08832893 -0.6622253 0.2956901 0.008892411 -0.2473743 0.06590289 -0.6799599 -0.6546433 -0.6318583 -0.6909601 -0.55895 -0.3096307 0.06708454 -0.6775243 -0.4675276 0.4217764 -0.1085519 -0.5392841 -0.7522244 -1.033863 -0.6611458 -0.5625173 -0.6369435 -1.334055 -0.5926125 -1.115447 -0.02223281 -1.211622 -1.738616 -1.377997 -1.532527 -1.150392 -0.8900357 -1.812529 -1.322387 -1.222284 -1.293542
0.6527451 -1.380307 -2.549385 2.255768 -0.3103302 2.58645 4.162393 3.956415 4.168577 4.760924 3.808611 1.647843 0.8737019 -0.05047098 1.303012 4.28856 3.18072 3.825904 4.132002 2.880198 4.069913 3.611928 3.358551 1.271095 -2.043568 -1.703661 0.3371469 2.023456 3.16714 2.132393 1.013053 3.318704 3.307002 0.8594834 1.811682 1.517285 3.770915 1.207453 4.073938 0.5961402 -0.1679208 2.43577 3.448889 3.246198 2.986409 4.37388 1.223357 2.63867 2.927414 2.562358 2.328389 2.9408 3.518573 2.356665 2.706807 3.445484 2.67996 4.5583 4.373655 2.883321 3.839837 2.633828 3.186496 4.395039 3.086694 1.980679 2.869566 2.46271 2.216563 2.723663 2.508513 2.97358 3.185972 3.466922 1.207523 1.270827
0.920176 0.5266572 1.397679 0.674434 1.877025 0.5077553 0.372738 1.947815 1.361112 1.29891 0.6666678 -0.821447 -0.06912275 1.59435 -1.806403 0.7056983 0.918102 -0.02395804 0.4924566 1.185646 0.7228914 0.1411207 1.125278 0.7044434 1.560752 0.01637042 -1.675009 1.320197 -0.400587 1.332378 2.148742 1.397677 1.45559 0.9058649 1.669435 1.661925 1.314996 0.1447601 0.6966564 1.615367 1.649131 -0.8197012 0.2309919 1.636545 1.184636 -0.4909014 -0.102762 1.238317 1.008101 0.6306513 0.524324 0.3432098 0.3698427 -1.432243 -1.472897 0.2177724 0.7761019 0.6172261 0.2680998 -0.8702899 0.3998912 -0.6039245 -1.457066 1.117468 0.09506486 -0.7820992 0.8883634 0.9650455 0.5904785 0.1004683 -0.1482454 0.4497528 -0.4396069 0.3043752 0.3829909 -0.7936022
#  Spring_oxygen_bottom5m : Spring_oxygen_bottom5m
0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714 0.3534714
-1.274422 2.476141 -1.190158 -5.062192 -1.209345 1.783766 1.594985 0.8172385 1.366996 0.6928073 -0.9233441 -4.320484 -4.701302 -1.486201 0.8935531 1.871142 0.7233756 1.966067 -0.4854356 1.068597 -2.207765 -0.1920061 0.733346 0.6801086 0.244659 0.5952814 1.545186 2.049472 -1.121397 0.716985 -0.384943 -1.308432 -0.4998406 0.2658822 1.559063 1.402051 0.7391794 -4.458278 -1.429865 1.747755 0.6206037 -0.2586421 -2.663834 -1.036841 1.568242 -0.1720984 0.9439912 1.622588 1.302644 -0.282911 0.8350946 -1.835109 -1.522545 1.773769 3.128403 0.7884768 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878 -0.0004182878
-0.2871563 -1.722991 0.2262301 1.567773 -1.080754 1.294915 0.6056251 -2.810712 1.130001 -0.2344694 -0.6499795 -0.7458595 0.09110616 -0.4027745 -1.15794 1.377577 -0.8561861 -0.05415034 -0.5488677 -0.2904888 -7.13002 -2.496604 1.061769 0.4411548 1.211915 -0.4484056 0.5985946 -1.496297 -1.35517 0.7756474 1.275346 0.1924942 0.1092574 -0.5368335 0.05060967 -1.502289 0.3483986 -1.440442 -1.761996 1.881865 -0.4915565 -0.51148 0.6087543 -0.04815763 -0.1273992 -0.1665901 0.1341244 -0.1503952 0.7267753 -0.8124057 -0.230631 0.8697442 -1.383633 -1.989126 -2.231061 0.5052536 -0.1573598 1.161045 0.1768639 -8.046506 0.1075023 -0.9395887 0.003590105 0.281141 0.5340112 -1.202297 2.125904 1.864577 -0.04910501 1.144966 1.291924 -1.16407 -0.3863537 -0.2734212 -1.345525 -2.936195
4.519455 6.839479 2.20591 0.4459522 1.075633 0.343333 6.456381 1.265738 -7.609018 3.734839 -1.441649 1.867269 4.239027 2.256277 2.564296 3.515153 0.8658487 0.618046 4.153905 -3.789572 -1.846187 5.217867 4.517916 1.92658 -2.088956 5.15369 -1.938074 2.850168 5.920707 1.653005 1.660324 1.265811 4.307136 1.316882 1.772616 4.330085 4.944269 6.66209 5.498525 6.925284 2.435738 6.206574 6.310249 1.147118 2.670983 3.152595 4.416315 -0.3746739 -1.577872 2.079984 5.971817 1.912078 -5.136083 1.353003 3.319516 5.613221 2.743772 2.929416 4.48574 5.812991 5.933626 4.207515 4.658676 -3.250445 4.628262 4.795449 -0.5647194 5.429783 2.988705 1.53326 3.076498 2.972946 4.333617 3.141798 4.715675 6.17525
-1.973648 -0.1034689 0.6572418 -0.3050878 -2.398114 -2.179032 2.214803 -1.320836 -5.165878 -0.8102222 -1.17635 -7.248403 -0.3995779 1.576465 -1.429945 0.3954842 0.1464322 0.6120433 0.8501112 0.9981387 -1.774902 -0.4144943 0.2887698 -0.3242093 0.07272659 -0.5252849 -0.818138 -1.421363 -1.533229 0.645037 -3.111521 -3.730237 -2.589973 -1.02636 -2.563736 -3.74591 -2.991762 -0.3269371 -0.9342037 -1.658359 -1.186653 -1.983874 -2.366165 -3.752145 -3.28494 -1.856618 -0.7131671 -0.3336418 -3.632843 -0.911574 -3.432473 -4.392484 -1.822595 -2.886254 -2.15702 -2.224813 -3.066935 -3.452059 -5.428143 -4.247317 -3.77451 -3.781343 -3.38636 -3.492684 -4.806497 -2.772355 -3.55815 -3.715484 -2.446005 -3.354321 -4.006829 -5.76136 -3.519325 -2.501215 -6.377753 -6.699656
